order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDY06342,2018-11-29,18:59:09,Dinner,TP,"[('Salmon', 5), ('Pasta', 9)]",452.5,-37.8149921,145.0060267,0,11.469,15.1468721
ORDK08074,2018-08-22,15:46:28,Lunch,BK,"[('Fries', 7), ('Salad', 7), ('Burger', 10), ('Chicken', 2)]",578.4,-37.8094529,145.016066,0,4.127,9.7418395
ORDZ01323,2018-01-27,08:50:42,Breakfast,NS,"[('Coffee', 2), ('Cereal', 5), ('Pancake', 5)]",241.25,-37.8163449,144.9596659,0,8.532,
ORDJ04466,2018-08-07,15:16:03,Lunch,TP,"[('Fries', 3), ('Salad', 1)]",53.2,-37.8147807,144.9376339,0,10.363,13.7432222
ORDI03804,2018-10-15,17:27:53,Dinner,NS,"[('Fish&Chips', 5), ('Shrimp', 6), ('Pasta', 8), ('Salmon', 3)]",842.0,-37.8151829,144.9980124,0,9.807,15.5296331
ORDZ02164,2018-10-28,17:58:18,Dinner,NS,"[('Fish&Chips', 3), ('Salmon', 5)]",310.0,-37.807482,144.9758132,0,7.237,
ORDK10949,2018-11-27,18:59:09,Dinner,BK,"[('Salmon', 10), ('Pasta', 5)]",547.5,-37.8167555,145.0093017,0,3.903,10.3312659
ORDC06705,2018-10-27,17:58:18,Dinner,NS,"[('Pasta', 10), ('Salmon', 9), ('Fish&Chips', 4), ('Shrimp', 4)]",1000.0,-37.8185602,144.9991906,0,10.05,
ORDJ09810,2018-06-07,13:14:21,Lunch,TP,"[('Steak', 5), ('Fries', 3)]",261.0,-37.8080956,144.9519139,0,9.295,12.9778763
ORDB03413,2018-10-06,17:07:36,Dinner,,"[('Fish&Chips', 9), ('Salmon', 5), ('Pasta', 2), ('Shrimp', 2)]",683.0,-37.8000613,144.9611656,0,9.746,15.1452677
ORDX10708,2018-11-26,18:59:09,Dinner,BK,"[('Pasta', 8), ('Shrimp', 6)]",544.0,-37.8010622,144.9567734,0,8.291,14.6234363
ORDZ05738,2018-07-31,14:55:46,Lunch,NS,"[('Burger', 1), ('Steak', 10), ('Fries', 5)]",541.0,-37.8232307,144.9558116,0,9.635,14.6907513
ORDJ03814,2018-03-05,10:01:41,Breakfast,TP,"[('Pancake', 1), ('Coffee', 8)]",84.25,-37.8149183,144.9827526,0,9.198,11.5929804
ORDY09002,2018-06-23,13:44:47,Lunch,,"[('Salad', 5), ('Steak', 9), ('Chicken', 10), ('Fries', 2), ('Burger', 10)]",1145.0,-37.7988714,144.9198335,0,,17.1314105
ORDA07680,2018-03-26,10:42:15,Breakfast,BK,"[('Eggs', 7), ('Coffee', 9), ('Pancake', 7)]",391.25,-37.805569,144.9492508,0,8.701,13.307828
ORDY03346,2018-06-21,13:34:38,Lunch,TP,"[('Burger', 5), ('Steak', 1)]",200.0,-37.8076542,144.9764255,0,9.39,12.7595746
ORDC08014,2018-03-05,10:01:41,Breakfast,NS,"[('Eggs', 2), ('Pancake', 2), ('Coffee', 7)]",145.0,-37.7922014,144.9366421,0,10.03,15.0221336
ORDB11005,2018-12-17,19:39:43,Dinner,TP,"[('Fish&Chips', 3), ('Shrimp', 10), ('Salmon', 6)]",891.0,-37.8056528,144.9510829,0,9.637,13.4996968
ORDJ06116,2018-04-11,11:12:40,Breakfast,TP,"[('Pancake', 4), ('Cereal', 5), ('Coffee', 4)]",232.0,-37.819973,144.9618458,0,7.658,10.7986384
ORDZ00486,2018-12-07,19:19:26,Dinner,NS,"[('Fish&Chips', 8), ('Salmon', 3), ('Pasta', 2), ('Shrimp', 9)]",944.0,-37.7988976,144.9318451,0,9.662,16.1526861
ORDX04060,2018-01-10,08:10:08,Breakfast,BK,"[('Eggs', 10), ('Coffee', 9), ('Cereal', 5)]",392.5,-37.8139692,144.9635994,1,7.725,5.9896913
ORDJ08934,2018-03-20,10:32:06,Breakfast,TP,"[('Coffee', 3), ('Cereal', 6), ('Pancake', 5), ('Eggs', 4)]",357.75,-37.8105507,144.9559633,0,8.79,11.5889109
ORDB09171,2018-09-06,16:16:54,Dinner,TP,"[('Shrimp', 2), ('Fish&Chips', 3)]",213.0,-37.8193607,144.9765948,0,8.571,13.1650653
ORDX01658,2018-08-02,15:05:54,Lunch,BK,"[('Burger', 9), ('Steak', 9), ('Salad', 1), ('Chicken', 2)]",765.2,-37.8008493,144.980357,0,6.708,
ORDK04979,2018-12-13,19:29:34,Dinner,BK,"[('Shrimp', 3), ('Pasta', 10), ('Fish&Chips', 10), ('Salmon', 7)]",1074.0,-37.8178023,144.9317543,0,10.601,17.2818192
ORDZ05107,2018-04-23,11:43:05,Breakfast,NS,"[('Eggs', 3), ('Coffee', 9), ('Pancake', 9), ('Cereal', 1)]",372.75,-37.8187572,144.9532392,0,9.229,14.657798
ORDZ00765,2018-07-18,14:35:29,Lunch,NS,"[('Fries', 9), ('Chicken', 1), ('Burger', 4), ('Steak', 4)]",444.0,-37.8117781,144.9274,0,10.267,15.7823773
ORDI02090,2018-04-13,11:22:49,Breakfast,,"[('Pancake', 1), ('Eggs', 1), ('Cereal', 2)]",88.25,-37.8017253,144.9473332,0,8.371,13.4191331
ORDJ10737,2018-09-23,16:47:19,Dinner,TP,"[('Pasta', 2), ('Shrimp', 1), ('Salmon', 5), ('Fish&Chips', 1)]",349.0,-37.8040971,144.9954897,0,11.215,16.1077994
ORDC04271,2018-01-04,08:00:00,Breakfast,NS,"[('Eggs', 9), ('Pancake', 2)]",246.5,-37.800225,145.00961,1,10.068,7.365383
ORDC09749,2018-12-05,19:09:17,Dinner,NS,"[('Pasta', 8), ('Salmon', 9)]",589.0,-37.8187726,144.9548901,0,9.112,
ORDX01277,2018-05-05,12:03:22,Lunch,BK,"[('Chicken', 7), ('Salad', 6), ('Burger', 7)]",544.2,-37.8183025,144.9607134,0,8.067,
ORDB09158,2018-09-14,16:27:02,Dinner,TP,"[('Fish&Chips', 6), ('Shrimp', 4), ('Pasta', 9), ('Salmon', 5)]",878.5,-37.8177544,144.9591013,0,7.933,12.6317262
ORDK01867,2018-12-18,19:39:43,Dinner,BK,"[('Shrimp', 10), ('Salmon', 9), ('Fish&Chips', 7)]",1154.0,-37.8004367,144.98402,0,6.446,13.8256118
ORDC00257,2018-09-14,16:27:02,Dinner,,"[('Pasta', 4), ('Shrimp', 6), ('Fish&Chips', 7)]",679.0,-37.8003787,144.954199,0,7.606,13.3226033
ORDZ03892,2018-03-10,10:11:49,Breakfast,NS,"[('Pancake', 4), ('Coffee', 7), ('Eggs', 6), ('Cereal', 2)]",323.5,-37.8105418,144.9720184,0,7.352,14.5073852
ORDZ10346,2018-10-17,17:38:01,Dinner,NS,"[('Shrimp', 6), ('Pasta', 9), ('Salmon', 4)]",735.5,-37.8022987,144.9522544,0,7.932,13.6773368
ORDC08313,2018-05-10,12:13:31,Lunch,NS,"[('Burger', 8), ('Steak', 9), ('Fries', 7)]",737.0,-37.8134519,144.9483796,0,10.244,15.4908618
ORDX03150,2018-11-03,18:08:27,Dinner,BK,"[('Fish&Chips', 4), ('Salmon', 4), ('Shrimp', 9)]",790.0,-37.8010605,144.9984193,0,5.45,14.8787376
ORDB00084,2018-04-28,11:53:14,Breakfast,TP,"[('Coffee', 9), ('Eggs', 8), ('Pancake', 1), ('Cereal', 9)]",456.75,-37.8223042,144.9683484,0,7.864,11.6752166
ORDA10506,2018-12-23,19:49:51,Dinner,BK,"[('Salmon', 2), ('Fish&Chips', 6), ('Shrimp', 6)]",616.0,-37.8220093,144.9698922,0,7.911,17.4949216
ORDB09229,2018-08-28,15:56:37,Lunch,TP,"[('Fries', 3), ('Burger', 3), ('Steak', 1), ('Salad', 6), ('Chicken', 1)]",309.2,-37.8141496,144.9632052,0,8.023,
ORDB00527,2018-06-22,13:44:47,Lunch,TP,"[('Steak', 2), ('Chicken', 7)]",314.0,-37.8049638,144.9919313,0,10.793,13.8687507
ORDC04721,2018-09-18,16:37:10,Dinner,NS,"[('Salmon', 10), ('Pasta', 4)]",520.0,-37.824859,144.9473675,0,10.345,16.4883358
ORDZ06725,2018-01-15,08:20:16,Breakfast,NS,"[('Cereal', 4), ('Coffee', 1), ('Pancake', 5)]",212.75,-37.8180705,144.94879,1,9.437,7.3440626
